ott_id,species_name,ott_accepted_name,ott_unique_name,taxon_rank,kingdom,phylum,class,order,family,genus,major_clades,full_lineage,ncbi_taxid,gbif_id,irmng_id,ncbi_name,ncbi_family,ncbi_order,ncbi_class,ncbi_confirms_family,chromosome_number_1n,chromosome_number_2n,flag_chromosome_conflict,n_map_records,source_species_string,source_ott_id,source_supergroup,source_group,source_class,source_order,source_family,ott_match_score,flag_ott_id_changed,ott_change_type,ott_change_note,flag_name_is_synonym,flag_fuzzy_match,flag_not_species_rank,flag_unresolved,flag_source_family_differs,source_family_issue,flag_duplicate_taxon,duplicate_taxon_note,eukaryote_supergroup
ott216726,Pleurotus eryngii,Pleurotus eryngii,Pleurotus eryngii,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,h2007-1; h2007-2; Nucletmycea; Opisthokonta; cellular organisms; life,Pleurotus; Pleurotaceae; Agaricales; Agaricomycetes; Agaricomycotina; Basidiomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,662516,9741953,10382260,Pleurotus eryngii var. elaeoselini,Pleurotaceae,Agaricales,Agaricomycetes,True,,,False,1,Pleurotus_eryngii,216726,Opisthokonta ,Fungi,Agaricomycetes,Agaricales,Pleurotceae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Fungi
ott17230,Pleurotus pulmonarius,Pleurotus pulmonarius,Pleurotus pulmonarius,species,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,h2007-1; h2007-2; Nucletmycea; Opisthokonta; cellular organisms; life,Pleurotus; Pleurotaceae; Agaricales; Agaricomycetes; Agaricomycotina; Basidiomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,518765,2526548,10650402,Pleurotus pulmonarius var. pulmonarius,Pleurotaceae,Agaricales,Agaricomycetes,True,,,False,1,Pleurotus_pulmonarius,17230,Opisthokonta ,Fungi,Agaricomycetes,Agaricales,Pleurotceae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Fungi
ott312452,Poecilia reticulata,Poecilia reticulata,Poecilia reticulata,species,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Poecilia,Ovalentaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Poecilia; Poeciliinae; Poeciliidae; Cyprinodontoidei; Cyprinodontiformes; Atherinomorphae; Ovalentaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8081,2350050,10534081,Poecilia reticulata,Poeciliidae,Cyprinodontiformes,Actinopteri,True,23,46,False,1,Poecilia_reticulata,312452,Opisthokonta ,Animals,Actinopterygii,Cyprinodontiformes,Poeciliidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott1042743,Pogonomyrmex rugosus,Pogonomyrmex rugosus,Pogonomyrmex rugosus,species,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,Dicondylia; Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia,Pogonomyrmex; Pogonomyrmecini; Myrmicinae; Formicidae; Formicoidea; Aculeata; Apocrita; Hymenoptera; Holometabola; Neoptera; Pterygota; Dicondylia; Insecta; Hexapoda; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,144042,1325373,10199687,Pogonomyrmex rugosus,Formicidae,Hymenoptera,Insecta,True,16,32,False,1,Pogonomyrmex_rugosus,1042743,Opisthokonta ,Animals,Insecta,Hymenoptera,Formicidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott5763644,Populus adenopoda,Populus adenopoda,Populus adenopoda,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,1536645,3806510,,Populus adenopoda,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_adenopoda,5763644,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott1030862,Populus alba,Populus alba,Populus alba,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,43335,3040233,10899079,Populus alba,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_alba,1030862,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott8867,Populus deltoides,Populus deltoides,Populus deltoides,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3696,3040232,11282599,Populus deltoides,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,2,Populus_deltoides,8867,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott980995,Populus fremontii,Populus fremontii,Populus fremontii,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,295326,3040237,10588089,Populus fremontii,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_fremontii,980995,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott8848,Populus nigra,Populus nigra,Populus nigra,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3691,3040227,10588091,Populus nigra,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_nigra,8848,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott980993,Populus simonii,Populus simonii,Populus simonii,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,295327,3040231,10910144,Populus simonii,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,2,Populus_simonii,980993,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott839584,Populus tremula,Populus tremula,Populus tremula,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,113636,3040249,11232149,Populus tremula,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_tremula,839584,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott8861,Populus trichocarpa,Populus trichocarpa,Populus trichocarpa,species,Chloroplastida,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Populus; Saliceae; Salicaceae; Malpighiales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3694,,,Populus trichocarpa,Salicaceae,Malpighiales,Magnoliopsida,True,19,38,False,1,Populus_trichocarpa,8861,Archaeplastida,Plants,Eudicots,Malpighiales,Salicaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott718120,Portunus trituberculatus,Portunus trituberculatus,Portunus trituberculatus,species,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Pancrustacea; Mandibulata; Panarthropoda; Ecdysozoa; Protostomia; Bilateria,Portunus subgenus Portunus; Portunus; Portuninae; Portunidae; Portunoidea; Heterotremata; Eubrachyura; Brachyura; Pleocyemata; Decapoda; Eucarida; Eumalacostraca; Malacostraca; Multicrustacea; Crustacea; Pancrustacea; Mandibulata; Arthropoda; Panarthropoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,210409,5716110,10827933,Portunus trituberculatus,Portunidae,Decapoda,Malacostraca,True,53,106,False,1,Portunus_trituberculatus,718120,Opisthokonta ,Animals,Malacostraca,Decapoda,Portunidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott3885394,Primulina eburnea,Primulina eburnea,Primulina eburnea,species,Chloroplastida,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Primulina,Core_Lamiales; lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons,Primulina; Didymocarpinae; Trichosporeae; Didymocarpoideae; Gesneriaceae; Core_Lamiales; Lamiales; lamiids; asterids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,1245227,3819279,,Primulina eburnea,Gesneriaceae,Lamiales,Magnoliopsida,True,18,36,False,1,Primulina_eburnea,5264953,Archaeplastida,Plants,Eudicots,Lamiales,Gesneriaceae,1.0,True,same_genus_diff_species,Stored id was 'Primulina eburnea'; name now resolves to 'Primulina eburnea'.,False,False,False,False,False,,False,,Chloroplastida
ott197875,Pristionchus pacificus,Pristionchus pacificus,Pristionchus pacificus,species,Metazoa,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Holozoa; Opisthokonta,Pristionchus; Neodiplogasteridae; Diplogasteroidea; Diplogasteromorpha; Rhabditina; Rhabditida; Chromadorea; Nematoda; Ecdysozoa; Protostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,54126,7026027,11472065,Pristionchus pacificus,Neodiplogasteridae,Rhabditida,Chromadorea,True,6,12,False,1,Pristionchus_pacificus,197875,Opisthokonta ,Animals,Chromodorea,Rhabditida,Diplogastridae,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Metazoa
ott217632,Prunus armeniaca,Prunus armeniaca,Prunus armeniaca,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,36596,7818643,10177882,Prunus armeniaca,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,1,Prunus_armeniaca,217632,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott162547,Prunus avium,Prunus avium,Prunus avium,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,42229,3020791,10719241,Prunus avium,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,1,Prunus_avium,162547,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott731568,Prunus dulcis,Prunus dulcis,Prunus dulcis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3755,3022502,10180980,Prunus dulcis,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,1,Prunus_dulcis,731568,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott1020749,Prunus kansuensis,Prunus kansuensis,Prunus kansuensis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,329890,3023046,10584656,Prunus kansuensis,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,1,Prunus_kansuensis,1020749,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott426562,Prunus mume,Prunus mume,Prunus mume,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,102107,3021046,10182727,Prunus mume,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,1,Prunus_mume,426562,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott259054,Prunus persica,Prunus persica,Prunus persica,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3760,8149923,10183680,Prunus persica,Rosaceae,Rosales,Magnoliopsida,True,8,16,False,2,Prunus_persica,5146629,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,True,stored_was_hybrid,"Stored id pointed to the hybrid 'Prunus persica x Prunus dulcis', not the species.",False,False,False,False,False,,False,,Chloroplastida
ott769156,Prunus virginiana,Prunus virginiana,Prunus virginiana,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Prunus; Amygdaleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,133204,,10175682,Prunus virginiana,Rosaceae,Rosales,Magnoliopsida,True,16,32,False,1,Prunus_virginiana,769156,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott857565,Pseudocercospora fijiensis,Mycosphaerella fijiensis,Mycosphaerella fijiensis,species,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Mycosphaerella,Dothideomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Mycosphaerella; Mycosphaerellaceae; Capnodiales; Dothideomycetes; Dothideomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,1873960,2621925,10390627,Pseudocercospora fijiensis,Mycosphaerellaceae,Mycosphaerellales,Dothideomycetes,True,12,24,False,1,Pseudocercospora_fijiensis,4073293,Opisthokonta ,Fungi,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,1.0,True,different_taxon,Stored id was 'Pseudocercospora eucalypticola' (species); name resolves to 'Mycosphaerella fijiensis'.,True,False,False,False,False,,True,Same OTT taxon (ott857565) as: Mycosphaerella fijiensis. These are the same organism under different names and should be merged in maps.csv.,Fungi
ott1075713,Pseudotsuga menziesii,Pseudotsuga menziesii,Pseudotsuga menziesii,species,Chloroplastida,Tracheophyta,,Pinales,Pinaceae,Pseudotsuga,Acrogymnospermae; Spermatophyta; Euphyllophyta; Embryophyta; cellular organisms; life,Pseudotsuga; Pinaceae; Pinales; Pinidae; Acrogymnospermae; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3357,2685796,10591308,Pseudotsuga menziesii,Pinaceae,Pinales,Pinopsida,True,13,26,False,1,Pseudotsuga_menziesii,1075713,Archaeplastida,Plants,Pinopsida,Pinales,Pinaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott561269,Pungitius pungitius,Pungitius pungitius,Pungitius pungitius,species,Metazoa,Chordata,Actinopteri,Perciformes,Gasterosteidae,Pungitius,Eupercaria; Percomorphaceae; Euacanthomorphacea; Ctenosquamata; Eurypterygia; Neoteleostei,Pungitius; Gasterosteidae; Gasterosteales; Cottioidei; Perciformes; Eupercaria; Percomorphaceae; Euacanthomorphacea; Acanthomorphata; Ctenosquamata; Eurypterygia; Neoteleostei; Euteleosteomorpha; Clupeocephala; Osteoglossocephalai; Teleostei; Neopterygii; Actinopteri; Actinopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,134920,5739510,10960097,Pungitius pungitius,Gasterosteidae,Perciformes,Actinopteri,True,21,42,False,1,Pungitius_pungitius,561269,Opisthokonta ,Animals,Actinopterygii,Gasterosteiformes,Gasterosteidae,1.0,False,,,False,False,False,False,False,,False,,Metazoa
ott646814,Punica granatum,Punica granatum,Punica granatum,species,Chloroplastida,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Punica,malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Punica; Lythraceae; Myrtales; malvids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,22663,5420901,10857323,Punica granatum,Lythraceae,Myrtales,Magnoliopsida,True,8,16,False,1,Punica_granatum,646814,Archaeplastida,Plants,Eudicots,Myrtales,Lythraceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott411919,Pyrenophora teres,Pyrenophora teres,Pyrenophora teres,species,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,Dothideomyceta; Leotiomyceta; saccharomyceta; h2007-1; h2007-2; Nucletmycea,Pyrenophora; Pleosporaceae; Pleosporales; Dothideomycetes; Dothideomyceta; Leotiomyceta; Pezizomycotina; saccharomyceta; Ascomycota; Dikarya; h2007-1; h2007-2; Fungi; Nucletmycea; Opisthokonta; Eukaryota; cellular organisms; life,97480,2616563,11170936,Pyrenophora teres f. maculata,Pleosporaceae,Pleosporales,Dothideomycetes,True,9,18,False,1,Pyrenophora_teres,411919,Opisthokonta ,Fungi,Dothideomycetes,Pleosporales,Pleosporaceae,1.0,False,,,False,False,False,False,False,,False,,Fungi
ott314016,Pyropia haitanensis,Pyropia haitanensis,Pyropia haitanensis,species,Archaeplastida,Rhodophyta,,Bangiales,Bangiaceae,Pyropia,cellular organisms; life,Pyropia; Bangiaceae; Bangiales; Rhodophyta; Archaeplastida; Eukaryota; cellular organisms; life,1262161,7431662,11881874,Pyropia haitanensis,Bangiaceae,Bangiales,Bangiophyceae,True,5,10,False,1,Pyropia_haitanensis,314016,Archaeplastida,Plants,Bangiophyceae,Bangiales,Bangiaceae,1.0,False,,,False,False,False,False,False,,False,,Rhodophyta
ott972654,Pyrus communis,Pyrus communis,Pyrus communis,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Pyrus; Maleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,23211,5362573,11347816,Pyrus communis,Rosaceae,Rosales,Magnoliopsida,True,17,34,False,1,Pyrus_communis,972654,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott443418,Pyrus pyrifolia,Pyrus pyrifolia,Pyrus pyrifolia,species,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Pyrus; Maleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3767,5362786,10690572,Pyrus pyrifolia,Rosaceae,Rosales,Magnoliopsida,True,17,34,False,1,Pyrus_pyrifolia,443418,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,1.0,False,,,False,False,False,False,False,,False,,Chloroplastida
ott259068,Pyrus x,Pyrus,,genus,Chloroplastida,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,,Maleae; Amygdaloideae; Rosaceae; Rosales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3766,2986532,,,,,,,,,False,1,Pyrus_x,3902937,Archaeplastida,Plants,Eudicots,Rosales,Rosaceae,,False,,"Source string ""Pyrus_x"" is a placeholder for an interspecific Pyrus hybrid; no binomial given in the source. Resolved to the GENUS Pyrus (ott259068). The underlying study (Chen 2015) should be consulted to identify the actual cross before this record is used at species level.",False,False,True,False,False,,False,,Chloroplastida
ott791121,Quercus,Quercus,Quercus,genus,Chloroplastida,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,,fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae,Fagaceae; Fagales; fabids; rosids; Pentapetalae; Gunneridae; eudicotyledons; Mesangiospermae; Magnoliopsida; Spermatophyta; Euphyllophyta; Tracheophyta; Embryophyta; Streptophyta; Chloroplastida; Archaeplastida; Eukaryota; cellular organisms; life,3511,2877951,1022836,Quercus,Fagaceae,Fagales,Magnoliopsida,True,12,24,False,1,Quercus_,239659,Archaeplastida,Plants,Eudicots,Fagales,Fagaceae,1.0,True,same_genus_diff_species,Stored id was 'Quercus robur'; name now resolves to 'Quercus'.,False,False,True,False,False,,False,,Chloroplastida
ott14718,Rana temporaria,Rana temporaria,Rana temporaria,species,Metazoa,Chordata,Amphibia,Anura,Ranidae,Rana,Dipnotetrapodomorpha; Euteleostomi; Teleostomi; Deuterostomia; Bilateria; Eumetazoa,Rana subgenus Rana; Rana; Ranidae; Ranoidea; Neobatrachia; Anura; Batrachia; Amphibia; Tetrapoda; Dipnotetrapodomorpha; Sarcopterygii; Euteleostomi; Teleostomi; Gnathostomata; Vertebrata; Craniata; Chordata; Deuterostomia; Bilateria; Eumetazoa; Metazoa; Holozoa; Opisthokonta; Eukaryota; cellular organisms; life,8407,2426805,10239802,Rana temporaria,Ranidae,Anura,Amphibia,True,13,26,False,1,Rana_temporaria,14718,Opisthokonta ,Animals,Amphibia,Anura,Ranida,1.0,False,,,False,False,False,False,True,typo/spelling in source file,False,,Metazoa
